dataset,trial_id,mat_path,mat_exists,has_raw_frames,has_xsub,has_d_br,has_d_ppg,has_d_ekg,n_frames,rawframes_shape,d_br_shape,label_scope,read_error
SCAMPS,P001180,dataset/SCAMPS/scamps_videos/P001180.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001181,dataset/SCAMPS/scamps_videos/P001181.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001182,dataset/SCAMPS/scamps_videos/P001182.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001183,dataset/SCAMPS/scamps_videos/P001183.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001184,dataset/SCAMPS/scamps_videos/P001184.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001185,dataset/SCAMPS/scamps_videos/P001185.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001186,dataset/SCAMPS/scamps_videos/P001186.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001187,dataset/SCAMPS/scamps_videos/P001187.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001188,dataset/SCAMPS/scamps_videos/P001188.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001189,dataset/SCAMPS/scamps_videos/P001189.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001190,dataset/SCAMPS/scamps_videos/P001190.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001191,dataset/SCAMPS/scamps_videos/P001191.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001192,dataset/SCAMPS/scamps_videos/P001192.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001193,dataset/SCAMPS/scamps_videos/P001193.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001194,dataset/SCAMPS/scamps_videos/P001194.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001195,dataset/SCAMPS/scamps_videos/P001195.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001196,dataset/SCAMPS/scamps_videos/P001196.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001197,dataset/SCAMPS/scamps_videos/P001197.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001198,dataset/SCAMPS/scamps_videos/P001198.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001199,dataset/SCAMPS/scamps_videos/P001199.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001200,dataset/SCAMPS/scamps_videos/P001200.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001201,dataset/SCAMPS/scamps_videos/P001201.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001202,dataset/SCAMPS/scamps_videos/P001202.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001203,dataset/SCAMPS/scamps_videos/P001203.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001204,dataset/SCAMPS/scamps_videos/P001204.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001205,dataset/SCAMPS/scamps_videos/P001205.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001206,dataset/SCAMPS/scamps_videos/P001206.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001207,dataset/SCAMPS/scamps_videos/P001207.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001208,dataset/SCAMPS/scamps_videos/P001208.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001209,dataset/SCAMPS/scamps_videos/P001209.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001210,dataset/SCAMPS/scamps_videos/P001210.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001211,dataset/SCAMPS/scamps_videos/P001211.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001212,dataset/SCAMPS/scamps_videos/P001212.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001213,dataset/SCAMPS/scamps_videos/P001213.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001214,dataset/SCAMPS/scamps_videos/P001214.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001215,dataset/SCAMPS/scamps_videos/P001215.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001216,dataset/SCAMPS/scamps_videos/P001216.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001217,dataset/SCAMPS/scamps_videos/P001217.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001218,dataset/SCAMPS/scamps_videos/P001218.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001219,dataset/SCAMPS/scamps_videos/P001219.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001220,dataset/SCAMPS/scamps_videos/P001220.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001221,dataset/SCAMPS/scamps_videos/P001221.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001222,dataset/SCAMPS/scamps_videos/P001222.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001223,dataset/SCAMPS/scamps_videos/P001223.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001224,dataset/SCAMPS/scamps_videos/P001224.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001225,dataset/SCAMPS/scamps_videos/P001225.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001226,dataset/SCAMPS/scamps_videos/P001226.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001227,dataset/SCAMPS/scamps_videos/P001227.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001228,dataset/SCAMPS/scamps_videos/P001228.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001229,dataset/SCAMPS/scamps_videos/P001229.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001230,dataset/SCAMPS/scamps_videos/P001230.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001231,dataset/SCAMPS/scamps_videos/P001231.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001232,dataset/SCAMPS/scamps_videos/P001232.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001233,dataset/SCAMPS/scamps_videos/P001233.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001234,dataset/SCAMPS/scamps_videos/P001234.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001235,dataset/SCAMPS/scamps_videos/P001235.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001236,dataset/SCAMPS/scamps_videos/P001236.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001237,dataset/SCAMPS/scamps_videos/P001237.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001238,dataset/SCAMPS/scamps_videos/P001238.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001239,dataset/SCAMPS/scamps_videos/P001239.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001240,dataset/SCAMPS/scamps_videos/P001240.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001241,dataset/SCAMPS/scamps_videos/P001241.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001242,dataset/SCAMPS/scamps_videos/P001242.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001243,dataset/SCAMPS/scamps_videos/P001243.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001244,dataset/SCAMPS/scamps_videos/P001244.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001245,dataset/SCAMPS/scamps_videos/P001245.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001246,dataset/SCAMPS/scamps_videos/P001246.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001247,dataset/SCAMPS/scamps_videos/P001247.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001248,dataset/SCAMPS/scamps_videos/P001248.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001249,dataset/SCAMPS/scamps_videos/P001249.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001250,dataset/SCAMPS/scamps_videos/P001250.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001251,dataset/SCAMPS/scamps_videos/P001251.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001252,dataset/SCAMPS/scamps_videos/P001252.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001253,dataset/SCAMPS/scamps_videos/P001253.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001254,dataset/SCAMPS/scamps_videos/P001254.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001255,dataset/SCAMPS/scamps_videos/P001255.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001256,dataset/SCAMPS/scamps_videos/P001256.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001257,dataset/SCAMPS/scamps_videos/P001257.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001258,dataset/SCAMPS/scamps_videos/P001258.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001259,dataset/SCAMPS/scamps_videos/P001259.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001260,dataset/SCAMPS/scamps_videos/P001260.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001261,dataset/SCAMPS/scamps_videos/P001261.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001262,dataset/SCAMPS/scamps_videos/P001262.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001263,dataset/SCAMPS/scamps_videos/P001263.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001264,dataset/SCAMPS/scamps_videos/P001264.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001265,dataset/SCAMPS/scamps_videos/P001265.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001266,dataset/SCAMPS/scamps_videos/P001266.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001267,dataset/SCAMPS/scamps_videos/P001267.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001268,dataset/SCAMPS/scamps_videos/P001268.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001269,dataset/SCAMPS/scamps_videos/P001269.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001270,dataset/SCAMPS/scamps_videos/P001270.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001271,dataset/SCAMPS/scamps_videos/P001271.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001272,dataset/SCAMPS/scamps_videos/P001272.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001273,dataset/SCAMPS/scamps_videos/P001273.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001274,dataset/SCAMPS/scamps_videos/P001274.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001275,dataset/SCAMPS/scamps_videos/P001275.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001276,dataset/SCAMPS/scamps_videos/P001276.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001277,dataset/SCAMPS/scamps_videos/P001277.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001278,dataset/SCAMPS/scamps_videos/P001278.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001279,dataset/SCAMPS/scamps_videos/P001279.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001280,dataset/SCAMPS/scamps_videos/P001280.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001281,dataset/SCAMPS/scamps_videos/P001281.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001282,dataset/SCAMPS/scamps_videos/P001282.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001283,dataset/SCAMPS/scamps_videos/P001283.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001284,dataset/SCAMPS/scamps_videos/P001284.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001285,dataset/SCAMPS/scamps_videos/P001285.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001286,dataset/SCAMPS/scamps_videos/P001286.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001287,dataset/SCAMPS/scamps_videos/P001287.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001288,dataset/SCAMPS/scamps_videos/P001288.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001289,dataset/SCAMPS/scamps_videos/P001289.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001290,dataset/SCAMPS/scamps_videos/P001290.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001291,dataset/SCAMPS/scamps_videos/P001291.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001292,dataset/SCAMPS/scamps_videos/P001292.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001293,dataset/SCAMPS/scamps_videos/P001293.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001294,dataset/SCAMPS/scamps_videos/P001294.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001295,dataset/SCAMPS/scamps_videos/P001295.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001296,dataset/SCAMPS/scamps_videos/P001296.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001297,dataset/SCAMPS/scamps_videos/P001297.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001298,dataset/SCAMPS/scamps_videos/P001298.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001299,dataset/SCAMPS/scamps_videos/P001299.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001300,dataset/SCAMPS/scamps_videos/P001300.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001301,dataset/SCAMPS/scamps_videos/P001301.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001302,dataset/SCAMPS/scamps_videos/P001302.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001303,dataset/SCAMPS/scamps_videos/P001303.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001304,dataset/SCAMPS/scamps_videos/P001304.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001305,dataset/SCAMPS/scamps_videos/P001305.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001306,dataset/SCAMPS/scamps_videos/P001306.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001307,dataset/SCAMPS/scamps_videos/P001307.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001308,dataset/SCAMPS/scamps_videos/P001308.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001309,dataset/SCAMPS/scamps_videos/P001309.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001310,dataset/SCAMPS/scamps_videos/P001310.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001311,dataset/SCAMPS/scamps_videos/P001311.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001312,dataset/SCAMPS/scamps_videos/P001312.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001313,dataset/SCAMPS/scamps_videos/P001313.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001314,dataset/SCAMPS/scamps_videos/P001314.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001315,dataset/SCAMPS/scamps_videos/P001315.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001316,dataset/SCAMPS/scamps_videos/P001316.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001317,dataset/SCAMPS/scamps_videos/P001317.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001318,dataset/SCAMPS/scamps_videos/P001318.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001319,dataset/SCAMPS/scamps_videos/P001319.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001320,dataset/SCAMPS/scamps_videos/P001320.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001321,dataset/SCAMPS/scamps_videos/P001321.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001322,dataset/SCAMPS/scamps_videos/P001322.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001323,dataset/SCAMPS/scamps_videos/P001323.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001324,dataset/SCAMPS/scamps_videos/P001324.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001325,dataset/SCAMPS/scamps_videos/P001325.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001326,dataset/SCAMPS/scamps_videos/P001326.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001327,dataset/SCAMPS/scamps_videos/P001327.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001328,dataset/SCAMPS/scamps_videos/P001328.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001329,dataset/SCAMPS/scamps_videos/P001329.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001330,dataset/SCAMPS/scamps_videos/P001330.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001331,dataset/SCAMPS/scamps_videos/P001331.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001332,dataset/SCAMPS/scamps_videos/P001332.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001333,dataset/SCAMPS/scamps_videos/P001333.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001334,dataset/SCAMPS/scamps_videos/P001334.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001335,dataset/SCAMPS/scamps_videos/P001335.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001336,dataset/SCAMPS/scamps_videos/P001336.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001337,dataset/SCAMPS/scamps_videos/P001337.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001338,dataset/SCAMPS/scamps_videos/P001338.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001339,dataset/SCAMPS/scamps_videos/P001339.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001340,dataset/SCAMPS/scamps_videos/P001340.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001341,dataset/SCAMPS/scamps_videos/P001341.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001342,dataset/SCAMPS/scamps_videos/P001342.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001343,dataset/SCAMPS/scamps_videos/P001343.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001344,dataset/SCAMPS/scamps_videos/P001344.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001345,dataset/SCAMPS/scamps_videos/P001345.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001346,dataset/SCAMPS/scamps_videos/P001346.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001347,dataset/SCAMPS/scamps_videos/P001347.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001348,dataset/SCAMPS/scamps_videos/P001348.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001349,dataset/SCAMPS/scamps_videos/P001349.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001350,dataset/SCAMPS/scamps_videos/P001350.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001351,dataset/SCAMPS/scamps_videos/P001351.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001352,dataset/SCAMPS/scamps_videos/P001352.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001353,dataset/SCAMPS/scamps_videos/P001353.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001354,dataset/SCAMPS/scamps_videos/P001354.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001355,dataset/SCAMPS/scamps_videos/P001355.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001356,dataset/SCAMPS/scamps_videos/P001356.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001357,dataset/SCAMPS/scamps_videos/P001357.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001358,dataset/SCAMPS/scamps_videos/P001358.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001359,dataset/SCAMPS/scamps_videos/P001359.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001360,dataset/SCAMPS/scamps_videos/P001360.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001361,dataset/SCAMPS/scamps_videos/P001361.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001362,dataset/SCAMPS/scamps_videos/P001362.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001363,dataset/SCAMPS/scamps_videos/P001363.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
SCAMPS,P001364,dataset/SCAMPS/scamps_videos/P001364.mat,True,True,True,True,True,True,600,3x320x240x600,600x1,synthetic_waveform_rate,
